jantar	9670	8	456456
apresentada	13416	7	486072
antigos	2322	22	250241
kicks	36971	1	560648
hathaway	9669	4	456447
possibilite	34750	1	557150
esperados	7265	4	420520
vicente	11274	15	468986
logomarcas	39599	1	563871
anne	9668	6	456437
hop	10223	1	462285
lawrence	9666	2	456425
security	14268	9	494255
jennifer	9665	5	456413
organizadores	9664	2	456407
confiss	16403	3	507180
agende	39929	1	564205
3ds	21812	1	529130
angeles	9663	10	456391
retuites	9661	1	456389
spacey	9660	1	456384
ajustes	12126	5	473282
ecopolitica	20123	2	523303
kevin	9659	4	456376
pesam	23970	1	535914
homenageado	9657	1	456366
ventania	29018	1	547542
aflorar	15116	1	500197
senha	1154	248	145081
estupros	9817	1	458250
hormonio	20380	1	524191
cate	9650	2	456321
870	19492	3	520034
acampou	9723	1	457040
corretos	14953	1	499058
diferenciais	12671	18	477606
custaria	9647	1	456304
digit	33389	1	555098
emc	17386	1	510993
leto	9641	2	456280
xenofobia	14907	1	498780
toskypcgamer	21722	1	528971
insuficientes	20160	2	523437
electronic	39272	1	563520
adotara	28112	1	545485
boyhood	9637	1	456245
jahan	20564	1	524869
itapecerica	28347	1	545947
birdman	9636	1	456244
178	8007	3	437989
matoso	40596	1	564882
cardoso	6538	17	408163
pesada	2265	14	244796
locomocao	21225	1	526976
zellweger	11018	1	468054
disputar	9634	4	456223
kravitz	18732	1	517063
vincula	13691	1	488593
jacarepagua	34351	4	556431
gradua	23567	2	534774
5873	24442	1	537115
lippi	19268	1	518860
substituta	7254	5	420360
notes	31940	2	552574
apaixonei	11982	1	472199
impactado	13558	1	487435
reduzem	2385	5	255078
expressivo	13894	2	491079
nikolaj	18978	1	517872
debaixo	19841	3	522348
especificacao	6213	2	400247
auxiliasse	37928	1	561847
salimeni	18625	1	516693
seguido	9618	2	456001
mcadam	9612	1	455991
copeiro	27045	2	543540
rachel	9611	12	455972
cruzeiros	6129	71	399115
beisebol	2435	3	259382
decotada	9610	1	455970
rayssa	24586	1	537440
20h27	22322	1	530606
cubano	38354	1	562330
bogus	35151	1	557950
consagra	9607	1	455942
13h07	14440	1	495310
esclarecido	22451	1	531113
veteranas	9603	1	455884
comentara	14826	1	498330
mp	891	39	110727
propagandas	21382	1	527440
ossos	35296	1	558266
hip	10222	3	462281
oferecer	3481	31	315761
juan	14632	2	496526
produtivosapara	13841	1	490700
internautas	9595	20	455781
red	9592	18	455716
putin	37793	1	561692
provis	14350	2	494801
02m20s	9582	44	455487
02m55s	9581	44	455435
aceitos	13384	5	485732
brionne	11720	1	470685
banner	10655	2	465228
salomone	40491	1	564776
00m57s	9578	45	455254
plutao	10776	3	466394
fracos	34852	3	557339
mpme	34013	1	555994
avare	28345	1	545945
0003	13141	1	483142
sentencioso	3616	3	320731
pcio	26646	1	542714
captando	27946	1	545135
04m04s	27981	1	545214
terabytes	6005	1	396913
loafer	32908	1	554418
01m09s	9574	45	455033
ilumine	20012	1	522895
1x0	9570	47	454794
tranca	19999	3	522863
01m51s	9569	46	454740
15h00	17621	1	512714
comparacao	13786	17	489972
entramos	13816	1	490188
auxilia	7559	2	432544
conquistaram	30482	1	550289
traberg	11121	1	468374
rotulo	37874	1	561787
guaratiba	34354	1	556439
ingressos	9562	65	454338
rehagro	28427	1	546125
01m39s	9560	46	454227
bit	12122	6	473258
02m33s	9558	44	454123
denominado	13498	7	486803
imagens	2250	166	244093
10m00s	9557	1	454122
empataram	9556	1	454121
inovam	26400	1	542204
elimina	9552	4	454097
fipezap	9550	7	454037
gravam	25340	2	539298
comentados	9547	3	454027
metralhadora	36473	1	560013
efluentes	25280	1	539131
atualizacoes	9546	13	454007
otimiza	9541	1	453930
poltrona	9540	1	453929
malevola	11331	1	469284
sextil	19420	6	519679
organizada	9532	7	453851
comparam	32311	1	553414
a19	9525	1	453805
pousou	11836	1	471120
frescos	23187	1	533695
traido	34423	3	556566
cultivar	9524	5	453797
acamas	9519	1	453762
proporcional	9517	1	453759
1974	14128	7	492963
pagando	32571	2	553863
mobiliario	9516	1	453758
rotatividade	20511	1	524659
encaixe	9512	1	453737
aprendizes	23488	3	534531
confirmado	16696	2	508044
bid	20953	1	526235
senso	9509	3	453727
passes	3636	3	321619
baus	9508	1	453726
muguruza	39567	1	563838
tuite	15944	6	504737
tes	12771	2	479122
gavetoes	9507	1	453725
box	9506	8	453711
pedacos	14581	5	496236
papos	13069	1	482055
extras	9502	31	453628
teto	3099	143	294343
espessura	9499	1	453577
eletr	13980	18	491779
koifman	21421	1	527570
intensificacao	32154	1	553125
unico	9488	52	453452
bilhoes	5539	47	384311
piso	9486	8	453429
amplos	9483	1	453420
pescadores	24597	1	537458
saidas	9482	3	453415
espelhos	9481	1	453410
investigada	1614	16	202321
1kb	37718	1	561601
sozinhos	14362	1	494841
artificios	9473	1	453391
ouviu	9471	5	453374
urbanista	9468	1	453365
08h03	21603	1	528654
terrenos	9464	4	453307
fmi	25018	1	538511
pisos	9461	4	453263
744	4926	1	369928
correto	15004	4	499405
agazeta	9456	1	453173
guiadas	9453	1	453165
aq	9446	1	453100
populares	7279	41	420638
baixar	12756	25	478922
boccia	20133	2	523341
picado	30025	1	549430
norte	1018	249	130472
pegacao	38130	1	562077
desconto	9434	27	453001
binarios	39728	1	564002
classificad	9431	1	452989
pedidos	875	29	109595
marceneiro	9427	1	452983
demissao	9423	10	452966
tristeza	9419	3	452945
botecos	26456	1	542310
santander	4743	16	364149
anulavel	13679	4	488459
camburi	9417	1	452941
semifinalista	36648	1	560235
clipconverter	15954	5	504846
desperdicadas	22817	3	532630
aquisitivo	36673	1	560268
barreto	10032	5	460404
erasmo	18379	3	515896
detestam	26701	1	542791
constanca	34215	1	556249
3946008	9413	1	452930
film	22884	1	532945
boxer	9412	1	452928
cha	10642	15	465149
hjwbaiikue	38725	1	562783
trama	404	31	64808
177	20518	6	524705
basset	9408	1	452917
crueldade	28456	1	546183
foldleft	30668	1	550619
mentalidade	14459	2	495442
frozen	9407	3	452913
princesa	9405	4	452902
feinberg	36551	1	560121
retornos	15553	1	502472
guaruj	12785	1	479242
3946186	9403	1	452900
3946124	9400	1	452895
nisl	28949	1	547430
mergulha	9399	3	452890
praticam	10278	2	462716
3946064	9398	1	452889
swift	2840	2	277703
atentado	9396	14	452851
socorro	12861	6	479954
assinalados	38481	1	562473
watson	9391	18	452777
racismo	9383	12	452687
ingressou	19417	6	519647
soccer	9381	5	452657
condominio	2785	20	276720
3946069	9380	1	452656
sustentaveis	20120	2	523293
trambiqueira	402	1	64780
botina	36488	1	560035
motovelocidade	9368	1	452582
3946134	9367	1	452581
arcara	13636	1	488131
futuros	15628	5	502848
questionamentos	14938	2	498969
viz	13781	14	489856
gitos	28861	1	547252
utilizou	37870	2	561781
superbike	9365	1	452575
dazzi	9364	1	452574
goytacaz	9360	1	452567
rael	9359	1	452566
smith	9633	3	456216
missoes	11906	2	471528
og	19271	1	518871
transparentes	14930	1	498913
3946185	9349	1	452493
acirc	2657	130	267715
ciclista	9336	1	452381
abreviatura	25988	1	541129
canoa	9335	2	452375
paus	9333	1	452372
imensidao	14423	2	495209
forrester	14453	3	495392
mosca	9331	2	452347
exageros	9327	1	452341
ressaca	9326	3	452334
uivando	9325	1	452333
cronicas	9324	7	452322
genericos	24926	1	538281
engavetamento	40769	1	565075
valente	11194	5	468667
mitre	36717	1	560322
dialogaram	21097	1	526609
temperos	9316	3	452300
1937	14149	2	493140
anette	9315	1	452299
liv	9313	1	452295
moleza	8523	4	444068
frankie	22664	1	531924
made	9312	2	452291
predestinado	8881	1	448373
perseguir	15132	1	500298
formiga	10442	2	463981
garanta	9305	9	452236
powerpoint	17235	7	510498
mem	3489	8	315920
causdos	37829	1	561732
correspondencias	34221	2	556261
roberts	11177	4	468586
alvinnn	12216	1	474142
bordo	7499	88	427754
pacotes	9303	10	452205
contratuais	27844	1	544919
chao	9302	10	452188
net	5382	113	381226
ally	17988	1	514560
planeja	8348	4	441963
encararem	8270	1	440846
bloguinho	9298	1	452155
infracao	9297	1	452154
morador	9296	5	452144
suely	6601	10	409432
sambas	21069	1	526539
logix	36060	1	559503
3946135	9290	1	452111
3946137	9288	1	452094
leaders	4036	69	335842
carius	37357	1	561079
terada	33681	1	555513
3946205	9286	1	452092
sess	9452	2	453160
hawn	18476	1	516232
protestar	9284	4	452075
truques	8186	31	439979
veus	26759	1	542889
3946180	9281	1	452065
3946075	9279	1	452063
autoarq	28394	1	546050
exonerado	9278	1	452060
portarias	13236	1	484211
3946177	9277	1	452059
business	5710	67	387856
venturidirecao	37042	1	560725
cesariana	23462	2	534456
vacinas	9274	3	452041
3946194	9273	1	452040
vitima	9262	10	451978
assinadas	35342	2	558364
gustin	18479	1	516242
manufatura	4053	5	336948
drasticamente	23202	1	533729
houver	14074	4	492403
macatrao	40116	1	564397
pard	21755	1	529033
3946146	9259	1	451936
07h00	5607	48	385663
gostos	14875	1	498585
ronnie	19127	1	518390
3946147	9256	1	451929
prende	9255	14	451908
preparar	50	26	9463
kobe	33804	2	555645
contando	14303	1	494505
gloob	12199	17	474034
armazenam	6018	1	397073
jane	18325	3	515702
3946176	9254	1	451907
escutar	21393	1	527475
confrontado	14885	1	498635
consolida	8533	5	444212
5u	9251	3	451835
exclusiva	2953	102	280602
efron	11472	1	469853
assiste	10922	2	467645
plug	17496	5	511952
nublado	9247	9	451810
exabytes	17227	1	510472
miesha	17528	1	512247
concorrentes	15145	10	500393
maritimos	9246	1	451809
astrid	18073	1	514812
oraculos	16983	1	509347
ventos	9245	7	451798
capacitado	13624	1	488006
nsa	27713	1	544595
3946227	9243	1	451763
neurais	7758	1	434668
3946136	9240	1	451756
wqs	24657	1	537559
capacete	14474	3	495528
reunidas	22344	1	530698
5x	7595	1	432856
bpmb	27294	1	544045
perseguidores	9239	1	451755
potencial	6885	38	414799
socios	15587	2	502643
3946193	9238	1	451754
mizne	29678	1	548757
continuara	15140	5	500366
restaurant	2608	1	262727
igpm	9234	1	451722
ministerios	6366	13	403822
destacaveis	36524	1	560089
engage	14276	1	494341
galhos	27039	1	543525
71	9233	19	451696
053	21705	1	528944
prioriza	10339	1	463219
collison	33700	1	555533
alvo	3996	231	334253
concorrem	13971	1	491706
vanessa	2912	31	279398
titulares	9225	21	451575
contemporanea	21139	4	526706
21h46	24295	1	536622
sinaliza	9223	3	451559
criminosa	4610	1	357927
alexander	14511	1	495767
13h16	9222	4	451552
ocorre	12418	10	475801
13h17	9221	1	451551
andando	11988	1	472240
13h36	9218	1	451535
cobrar	9217	7	451523
chamando	16146	1	505900
wordpress	10671	30	465332
irma	14139	4	493047
baleados	9216	1	451522
13h37	9215	1	451520
proposta	1581	75	198787
14h00	9208	3	451451
ministerial	12947	4	480581
protegido	2274	13	245512
comerciante	9203	1	451413
cinematografico	12847	1	479823
quatro	2864	94	278267
g5	12683	10	477791
cozinham	23969	1	535911
remedy	21833	1	529171
tiveram	9198	10	451337
endurance	20673	1	525203
fabinho	9197	1	451336
buffet	16443	1	507313
working	10202	1	462091
cariacica	9195	1	451322
praca	9291	6	452112
citi	22976	1	533194
escolhidos	7818	7	435193
prestadores	4968	1	371353
jetiba	9193	1	451320
idosa	9192	1	451319
caixao	9190	1	451314
schalch	18635	1	516717
comunicar	2291	190	246883
troco	37827	1	561730
respeito	13404	27	485914
menezzes	19184	1	518580
alegorias	32102	1	553046
elaine	18349	2	515783
planeje	16084	22	505538
participara	23769	3	535324
engajar	14923	1	498874
conhece	9180	17	451218
eleitoral	8000	7	437955
morrendo	22002	2	529666
lee	6564	17	408716
inss	9174	7	451200
pequenino	37409	1	561135
geolocalizados	35539	1	558789
x60	26544	1	542517
chove	9170	1	451154
3946088	9386	1	452713
pamella	28920	1	547362
atuando	9167	7	451129
13h25	25285	1	539139
06h08	9166	1	451128
drone	4549	44	353502
redacao	1564	117	197342
avenida	9165	22	451099
verbais	10062	1	460564
teresa	9162	6	451059
milhoes	1746	240	212445
castelo	9155	6	451041
kroes	18338	1	515752
1993	14112	6	492720
ipython	30635	1	550570
afonso	9153	2	451023
gripp	26064	1	541343
bananal	9152	1	451020
island	12595	3	476904
icones	12245	2	474310
ven	9151	1	451018
melhorou	4293	50	344993
bluesky	37297	1	561011
maril	9150	1	451017
truman	11830	1	471103
despoluicao	35641	1	558952
retail	34527	1	556709
guararapes	25084	1	538661
manten	9148	1	450994
renee	11017	1	468050
profissionais	1094	141	139083
blond	20011	1	522894
ecoporanga	9145	1	450976
01h13	8809	1	447850
apimentar	23098	1	533513
eduarda	12040	1	472531
guandu	9142	1	450966
bipolar	30242	4	549804
mucurici	9141	1	450965
cineasta	345	3	57777
svr	26539	1	542510
bezerra	37847	2	561755
empreender	14385	2	494949
steinman	35381	1	558451
linhares	9139	19	450924
8433	38809	1	562875
lembra	2190	31	240786
mimoso	9131	1	450881
jer	9127	1	450846
934	19463	2	519901
irupi	9126	1	450845
eliminam	19780	1	522122
iconha	9125	1	450844
garganta	31123	1	551337
despenca	4275	41	343784
entendido	40008	1	564287
bangladesh	12424	23	475849
revelacao	2225	21	242611
defendia	23325	1	533951
qashqai	31247	1	551535
newspaper	29926	3	549242
cachoeiro	9123	1	450842
programme	40392	1	564677
guarapari	9121	4	450829
reclamacao	9120	5	450819
logan	11601	1	470248
desaparecidos	9119	1	450817
causado	4002	2	334936
436	21719	1	528967
chor	37591	1	561362
bicho	9118	6	450806
cadastrados	9114	13	450736
opcao	9503	34	453667
denomina	14061	1	492331
3321	9111	1	450713
livremente	3686	10	323291
paragrafo	34654	1	556910
bellucci	3543	9	317979
mercadologicos	14426	2	495223
salmos	16996	1	509398
taurion	15730	1	503658
corretamente	9109	13	450691
aceitamos	9107	1	450679
herculano	31921	1	552543
23h27	10055	1	460518
144	13593	2	487740
pinhais	17167	2	510155
energisa	27433	1	544219
51e	13110	8	482632
spiemich	29137	1	547758
cacatua	36435	1	559969
usu	9104	38	450628
vers	9103	18	450603
cupcake	2607	1	262725
landon	11598	1	470245
rotulos	12807	2	479505
perigosos	3572	5	318975
incorporadores	9102	4	450592
preocupe	9100	4	450570
abencoado	29774	1	548885
valinhos	9098	5	450515
pluviometricos	13861	1	490817
fracassar	16351	2	506878
transmiss	37769	1	561662
gravatai	9095	8	450468
1630	36680	1	560275
19h08	5683	1	386687
caraguatatuba	9093	4	450443
sapienza	11273	1	468985
batistas	9293	1	452130
testosterona	20375	1	524171
guaran	26582	1	542580
frete	13481	1	486646
adam	11160	2	468531
tintas	38200	1	562166
tatuape	9087	8	450342
rolinha	36798	1	560418
ministerio	3073	167	292144
08h15	10705	1	465685
finaceira	40681	1	564986
disputam	24121	5	536230
morumbi	9084	19	450292
faso	23831	1	535498
age	12180	6	473766
larci	29651	1	548718
egito	6110	44	398916
incorporados	19704	7	521637
mo	9466	20	453330
prontos	9073	15	450061
talita	19233	5	518756
nighy	11355	1	469372
automaticamente	5811	45	392459
classes	21257	1	527059
rescis	13661	1	488312
definida	10864	8	467130
magnitude	28285	1	545831
brilho	8967	5	449142
investimos	13734	1	488897
ipanema	24572	10	537392
pontificia	29601	1	548641
aprovou	34277	2	556343
executar	25962	4	541088
wright	11312	2	469186
colombiano	9058	3	449880
graduada	29618	1	548667
desbanca	9602	2	455878
dente	9056	3	449872
felicidade	9053	17	449839
corresponde	14048	2	492235
extincao	9052	10	449825
meteorologicos	13783	25	489898
reflexos	16368	2	506968
gda	17930	1	514312
louis	18759	2	517153
doom	12560	8	476734
ameacou	9712	1	456916
antecipacao	9044	3	449755
estuda	8439	23	443080
sosia	9404	1	452901
implementacoes	30817	1	550866
g7	9042	1	449747
comunhao	10396	1	463765
signatarios	9038	1	449732
regulacao	9037	1	449730
trinta	13596	2	487797
pizza	9649	5	456310
oceano	9035	6	449716
naufragado	9032	1	449707
600	9030	21	449672
minerio	5667	1	386539
conchita	18251	1	515436
turistas	9029	7	449660
23h10	10024	1	460380
fortalecerem	5909	1	395491
psicologo	29346	1	548201
impico	9696	1	456732
dea	26469	1	542353
keegan	11490	1	469914
abundancia	30039	1	549454
tentara	9021	1	449629
brenman	15662	8	503201
lindo	41	17	8007
isto 	22231	1	530318
acriatividade	9522	1	453780
hormonios	9020	1	449626
checkbox	38542	1	562537
essaouira	20428	1	524407
temo	30703	1	550663
carentes	20328	1	524048
guerreiros	9011	1	449564
marasmo	35377	2	558441
prioridade	15122	5	500225
niels	11643	1	470385
assegurada	31337	1	551651
toxico	9010	1	449563
targa	36972	1	560649
3223	33362	2	555057
aguardam	9009	1	449561
subiu	9007	4	449548
velha	9006	10	449531
claveaux	17969	1	514504
programados	3699	5	323605
acticall	1329	3	163705
ido	22535	1	531393
rtico	9001	1	449493
geleira	8997	1	449478
relat	16402	3	507176
setores	6624	19	409646
telescopio	8993	1	449469
autoridades	8991	19	449441
gates	8990	1	449437
persa	16010	1	505124
palio	26492	2	542407
legendado	12748	3	478853
recalls	7203	2	419621
matematica	8989	15	449414
cientifica	8988	11	449395
cleuza	21173	1	526795
tomorrowland	35849	2	559233
previsto	8986	9	449366
teca	13053	9	481748
supreende	8983	1	449336
assinarem	31002	1	551151
geminianas	12318	1	475033
desfiladeiro	19904	1	522506
softexpert	30937	1	551054
alcanca	8980	4	449307
paraquedista	38682	1	562718
baroni	18629	1	516702
indiana	8979	8	449295
01h06	34516	1	556694
cigarros	32433	1	553608
1965	14171	7	493346
resistentes	28707	1	546753
seul	8975	1	449243
confirmados	31357	1	551671
curso	1055	391	136269
delegacao	4808	22	366559
avipe	13852	1	490756
poluicao	8974	9	449230
tabu	20527	2	524756
graca	8959	23	449073
enrolado	17772	2	513585
garanhuns	13858	1	490766
observatorio	8954	3	449028
veta	19977	4	522682
viver	2096	44	235326
filhos	373	150	61427
obsessao	9241	2	451757
faraonica	8948	1	448976
silverio	11818	1	471050
bartira	30731	1	550712
alagoas	994	172	126593
espanhois	8946	4	448970
recomecar	12381	1	475542
assombrosa	3025	96	286529
6h	8942	9	448917
ousa	7835	1	435478
10x	5782	27	391202
comunicando	13381	1	485718
poodle	4563	5	354058
swing	37121	1	560810
surpreendido	15189	2	500641
arqueologicos	8940	2	448909
acordar	7348	2	422575
cerco	35901	1	559303
fugirei	30706	1	550666
apressado	31506	1	551873
achados	8939	7	448895
executiva	8938	10	448878
barraca	10213	1	462130
selander	11196	1	468679
2744	31452	1	551796
editora	295	91	49798
caminoto	8937	1	448877
luiza	856	47	108012
pagamentos	13485	8	486680
siderurgico	27921	1	545074
intuitiva	8932	3	448838
inarritu	9598	1	455863
uendel	31869	2	552431
cerdeira	31378	1	551700
assuma	8929	1	448824
assassin	24319	2	536698
requisicoes	8928	1	448822
abrapp	39297	1	563548
spain	32225	1	553259
pasquim	18827	1	517397
sucessoras	13698	1	488642
oferecem	8263	18	440744
decimo	11737	1	470735
aversa	22726	1	532109
desenvolvemos	8922	1	448787
capturar	8921	2	448781
ordens	14226	4	493787
farofada	36876	1	560534
aposte	9493	2	453546
vigias	12868	1	480010
spoladore	11812	1	471038
metais	8916	6	448726
derivativos	8915	1	448725
annakellenbull	32714	1	554124
voar	21958	1	529540
disponibilizamos	8914	2	448721
solitaria	22265	1	530452
pouquinho	23131	1	533574
navegue	8910	41	448626
extranets	8908	1	448608
empreendimento	10091	4	460795
cointreau	31495	1	551856
bbb8	8901	1	448588
importacao	5009	5	372540
bbb10	8899	1	448582
bbb13	8896	1	448572
habilitam	25963	1	541098
bbb14	8895	1	448569
personal	12302	4	474872
ordenar	4934	39	370209
bear	21815	1	529137
apostem	23258	1	533822
enfrentam	8890	12	448499
diones	35985	1	559418
conseguir	12724	37	478620
morning	24559	1	537370
pedem	8887	13	448459
desclassificada	8884	1	448391
satisfeita	8883	2	448388
rahim	11772	1	470837
universitarias	12910	1	480327
bloqueados	39658	1	563930
inteiramente	8882	8	448374
18h16	21606	1	528659
21h19	8876	1	448335
romantica	28520	2	546329
dj	8875	3	448327
raptors	19511	5	520129
reencontra	8873	1	448317
cdf	37558	1	561327
azaria	11029	1	468096
geralda	8872	3	448310
cattrall	18686	1	516884
mulligan	11440	1	469732
civilizada	17293	1	510681
espiritualmente	8869	1	448304
comande	5247	1	378603
quentes	3964	26	332349
multim	9420	4	452950
celebridade	31897	1	552497
gordon	8805	5	447831
formalmente	13622	3	487992
nanini	18819	2	517359
estupro	8860	1	448233
estressa	8797	1	447787
esquadrias	29967	1	549346
16h15	8858	1	448230
mostraram	8857	2	448226
descontrolados	39853	1	564129
elogia	9375	4	452596
memes	8850	5	448187
travada	8848	1	448177
127	8847	3	448170
barney	8846	1	448168
modos	8078	7	438733
aplicativo	119	121	19766
642	36229	1	559708
emblematicos	35512	2	558732
posa	8844	25	448133
moral	8843	10	448115
ulysses	26873	1	543222
adrilles	8841	1	448111
afetara	10897	2	467418
inovacoes	8164	5	439564
diva	8839	5	448099
sist	27387	1	544162
aumentou	8838	2	448094
bar	8836	13	448072
aberto	3033	191	287388
esquentando	11023	1	468079
agrave	2357	178	253062
turbinaram	8833	1	448062
way	10410	2	463836
protagonista	8828	7	448021
avicola	13853	1	490757
intencional	34685	1	556990
viena	31466	1	551816
hidratacao	7451	1	424210
spot	22126	1	530048
preliminar	24783	4	537825
campe	8825	16	447992
conduziram	14706	1	497482
olhamos	23053	1	533404
crew	12579	2	476840
munik	8824	3	447984
sabres	3561	2	318584
hofman	8384	3	442390
repescagem	8821	2	447957
canales	28481	1	546234
seletivas	8818	4	447935
porcaria	8813	1	447866
moco	30847	2	550915
humilhacao	8808	1	447848
fsc	12673	4	477654
porco	8803	9	447814
extrainfo	10071	1	460624
desclassificado	8802	1	447811
castle	11198	1	468681
fantasma	12984	1	480901
rodobens	27589	1	544403
limpos	6029	1	397279
quinicas	39763	1	564039
flick	32934	1	554450
labirintite	8801	1	447808
23h47	8800	1	447806
desistir	8799	3	447796
barraco	8798	2	447790
tensorflow	30629	1	550564
shrek	8788	1	447692
piada	28155	4	545571
turne	8787	13	447672
cria	2074	85	233550
digitale	32573	1	553868
negrito	29000	1	547504
realities	8781	8	447626
vovo	8623	15	445365
exposicoes	8780	36	447582
viabilizar	15051	2	499749
panturrilha	11949	1	471856
fantasiados	39467	1	563731
kerber	28743	3	546904
passeios	8779	41	447533
brother	8777	43	447447
bananas	24088	1	536152
encaminhadas	38092	2	562035
expressem	14728	1	497652
pecanha	8770	4	447395
admira	8769	4	447389
carapina	9176	1	451214
psicanalista	23140	1	533596
74	10152	18	461657
porcos	8768	10	447373
editoras	19469	2	519941
geeks	12056	3	472651
uzo	19308	1	518989
megakids	10009	1	460230
pecuarista	40738	1	565043
demita	8766	4	447361
cleiton	8765	4	447355
2700	25043	1	538576
distribuidas	8906	1	448603
desmascarado	8761	4	447319
omar	8760	5	447312
furto	3407	9	313056
abracados	8759	4	447306
valanciunas	33658	1	555488
sama	22991	1	533240
sertao	13872	4	490961
tentam	10690	18	465536
cap	8757	9	447260
derrapadas	35482	1	558669
planejando	15647	11	502991
camisaria	26435	1	542274
clair	8756	8	447246
janete	8755	6	447234
impossivel	8752	16	447175
abrace	39108	1	563306
dinamicas	34242	1	556300
acelera	8751	10	447159
morreram	8748	10	447125
sertanejos	8747	5	447114
consumidor	3933	176	331233
comercializados	5680	2	386678
255	17743	5	513392
marlene	8746	4	447102
peoa	8745	4	447093
triunfos	34928	1	557445
virei	8744	4	447084
melhorado	30544	1	550390
marilac	8742	4	447061
barreiras	8376	9	442245
conjuncao	6898	2	414961
sheridan	11600	1	470247
quilla	8740	6	447039
inesquec	8738	4	446974
encomenda	28431	3	546135
tiram	8734	9	446912
biqu	8731	5	446868
zez	8730	8	446854
reacoes	12970	1	480761
condicionamento	7346	1	422556
galv	8728	5	446824
frustrante	16685	1	507989
listamos	14445	1	495347
dormitorio	9496	2	453569
veloso	8726	14	446795
alho	10582	4	464916
invadir	8723	16	446731
cajarana	35098	1	557835
pedestre	6350	7	403536
gozo	25136	1	538746
pesa	8721	2	446724
castra	17143	1	510061
kail	11327	1	469272
contemplem	37420	1	561146
perna	31082	1	551284
altieres	14541	1	495943
incidentes	13405	8	485949
eleita	22432	4	531050
19h44	26252	1	541958
diretora	9069	15	449955
ajudamos	13118	12	482731
esquece	31086	4	551289
catolica	10773	1	466385
678	26198	2	541767
14h31	8715	5	446647
contribuam	29582	1	548612
argumentativo	34379	1	556487
09h49	8712	2	446628
joan	11239	2	468858
11h09	8711	2	446625
afastando	17234	1	510496
delgado	9895	2	458938
legislacoes	27013	1	543482
400	8703	26	446521
10h23	8700	2	446508
divulgadas	12792	8	479344
20h47	25509	1	539810
20h07	29473	1	548400
derrota	8697	26	446467
fax	22353	1	530716
contidos	13408	6	485991
sabesp	25598	1	540106
aquilo	14860	5	498511
06h54	8694	2	446460
eliana	8693	7	446448
abandonar	8688	2	446402
leveza	28852	1	547218
carinhos	25855	2	540810
06h57	8685	2	446290
11h07	8681	4	446261
nic	13276	1	484595
besson	10933	1	467702
269	11294	1	469087
tinham	7677	5	433754
jornalistico	14833	2	498353
2921	24712	1	537670
09h17	8676	2	446176
ibope	8674	8	446149
jamari	7088	28	417703
deprimida	12524	1	476503
polemica	6345	50	403317
explicado	30438	1	550213
exceto	8671	6	446127
h1n1	9267	11	452013
11h47	8669	5	446071
claud	16557	1	507678
bruce	18120	4	514974
poderemos	6033	1	397419
17h29	8666	2	446058
tentativa	8661	22	445974
oponente	40004	1	564283
sofreu	8660	17	445949
baleou	8659	2	445947
graduacao	1031	171	132284
17h41	8657	2	445937
tct	38300	1	562272
pressas	8656	2	445934
marido	8654	42	445861
effectiveness	40399	1	564684
46	6047	69	397636
brasal	22977	1	533197
zaga	20917	2	526083
17h51	8653	2	445854
14h36	8651	2	445822
7600	19735	1	521942
corrup	3241	22	306467
baldaracci	35111	1	557862
comments	29990	1	549374
93	8650	18	445796
imobili	9432	3	452991
polemicas	16141	2	505891
leticia	8648	9	445772
english	13061	28	481904
cingapura	23837	3	535525
vocations	39264	1	563512
datavisor	36054	1	559497
huawei	35973	1	559406
briti	26629	1	542681
16h22	8647	2	445767
finalista	13935	1	491393
faca	872	359	108871
exige	8645	23	445706
destacaram	7838	2	435482
secretario	8643	17	445675
15cm	9498	1	453576
financeiras	2731	241	273736
moverman	11492	1	469918
tomate	25	17	4147
275	9226	1	451604
emergencia	17616	9	512663
romario	19119	1	518364
manifesta	3116	55	295551
resende	9189	6	451302
graficas	15632	1	502877
cindy	17947	6	514431
polidores	25636	1	540196
peixe	8635	25	445547
4550	7943	1	437370
timbu	8632	3	445519
hortifruti	31931	1	552560
fafy	18400	1	515965
jeit	29028	1	547561
arroz	8630	45	445459
possessividade	39091	1	563289
ramiro	11323	1	469222
fisioterapeuta	27967	2	545193
haas	28748	2	546925
726	10153	4	461683
adotiva	25826	1	540733
negro	8629	11	445441
colin	11010	1	468011
apressou	35049	1	557718
otondoprev	27881	1	544998
polish	11485	1	469896
rubro	8628	5	445431
00h07	10026	1	460386
michels	16109	2	505742
esguio	36380	1	559910
timao	8624	12	445387
mundos	11874	1	471312
fogao	8622	5	445354
reinam	4813	1	366646
superadas	32985	1	554526
representa	3353	118	310778
chilique	8313	1	441448
desanimo	10694	2	465595
othon	19004	1	517945
acordam	36873	1	560531
odontoprev	27556	1	544364
federico	13992	1	491875
3946032	9384	1	452706
cocal	28281	1	545824
19h42	29806	1	548955
equivocos	22949	1	533101
occ	13758	19	489272
statsoft	23537	1	534689
modalidades	8618	24	445278
tulos	8617	7	445264
ave	11553	3	470115
verstappen	8616	3	445258
bateu	8613	5	445219
sai	2929	33	279906
veteranos	8605	3	445145
giba	8602	2	445124
apaga	8600	4	445116
santista	8597	1	445099
pulm	8596	1	445097
petrucelli	20090	2	523180
veg	33988	1	555958
teve	8594	92	444994
vitori	39490	1	563755
torcedora	8586	2	444945
cozinheiro	10391	3	463694
